key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
358,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
362,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
366,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
386,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
388,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
390,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
397,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
403,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
404,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
405,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
407,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
408,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
412,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
417,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
419,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
422,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
423,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
424,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
446,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
456,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
463,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
466,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
467,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
471,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
473,741,1,25002,False,0,0,108,20,0,0,2,68618,7,1,1,0,0,False,False,True,False,False,True,0,False,False,True,False,False,False,True,"",22,0,61,0,112262,80108,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
474,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,False,False,False,False,False,False,False,"",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,745,1,40022,True,0,2,110,21,1,0,0,0,0,30,70,0,0,False,False,False,False,True,False,0,False,False,True,False,False,False,True,"",6,1,4027,34,112288,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
477,760,5,182,False,2,0,108,1,0,0,0,0,0,0,70,0,0,False,True,True,False,False,True,0,False,False,False,False,False,False,True,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
478,765,1,40023,True,0,1,110,6,3,1,0,0,0,30,70,0,0,False,False,False,True,True,False,0,False,False,True,False,False,False,True,"",6,1,4028,34,112282,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
479,766,1,40024,True,0,0,110,6,3,1,0,0,0,30,70,0,0,False,False,False,False,False,False,0,False,False,True,False,False,False,True,"",6,2,4029,34,112282,0,-1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
480,767,1,40025,True,0,0,110,14,0,0,0,0,0,30,70,0,0,False,False,False,False,False,False,0,True,False,True,False,False,False,True,"",6,24,4030,34,112285,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
